Date,AQI Value
2022-09-01,25
2022-09-01,44
2022-09-01,120
2022-09-01,99
2022-09-01,37
2022-09-01,129
2022-09-01,108
2022-09-01,56
2022-09-01,5
2022-09-01,76
2022-09-01,12
2022-09-01,35
2022-09-01,24
2022-09-01,43
2022-09-01,82
2022-09-01,50
2022-09-01,36
2022-09-01,58
2022-09-01,42
2022-09-01,39
2022-09-01,82
2022-09-01,11
2022-09-01,27
2022-09-01,71
2022-09-01,34
2022-09-01,45
2022-09-01,285
2022-09-01,50
2022-09-01,26
2022-09-01,42
2022-09-01,105
2022-09-01,25
2022-09-01,91
2022-09-01,62
2022-09-01,102
2022-09-01,83
2022-09-01,31
2022-09-01,21
2022-09-01,13
2022-09-01,183
2022-09-01,34
2022-09-01,63
2022-09-01,89
2022-09-01,36
2022-09-01,33
2022-09-01,77
2022-09-01,42
2022-09-01,32
2022-09-01,33
2022-09-01,83
2022-09-01,79
2022-09-01,70
2022-09-01,62
2022-09-01,78
2022-09-01,14
2022-09-01,39
2022-09-01,67
2022-09-01,87
2022-09-01,133
2022-09-01,22
2022-09-01,54
2022-09-01,106
2022-09-01,30
2022-09-01,103
2022-09-01,56
2022-09-01,84
2022-09-01,52
2022-09-01,115
2022-09-01,122
2022-09-01,30
2022-09-01,26
2022-09-01,102
2022-09-01,92
2022-09-02,14
2022-09-02,65
2022-09-02,53
2022-09-02,111
2022-09-02,33
2022-09-02,74
2022-09-02,48
2022-09-02,17
2022-09-02,54
2022-09-02,141
2022-09-02,37
2022-09-02,38
2022-09-02,13
2022-09-02,19
2022-09-02,119
2022-09-02,63
2022-09-02,93
2022-09-02,10
2022-09-02,29
2022-09-02,23
2022-09-02,15
2022-09-02,64
2022-09-02,43
2022-09-02,1
2022-09-02,88
2022-09-02,42
2022-09-02,112
2022-09-02,153
2022-09-02,74
2022-09-02,43
2022-09-02,21
2022-09-02,73
2022-09-02,48
2022-09-02,20
2022-09-02,17
2022-09-02,101
2022-09-02,86
2022-09-02,61
2022-09-02,18
2022-09-02,188
2022-09-02,15
2022-09-02,64
2022-09-02,20
2022-09-02,118
2022-09-02,10
2022-09-02,74
2022-09-02,47
2022-09-02,49
2022-09-02,23
2022-09-02,61
2022-09-02,7
2022-09-02,12
2022-09-02,1
2022-09-02,74
2022-09-02,36
2022-09-02,55
2022-09-02,35
2022-09-02,7
2022-09-02,174
2022-09-02,93
2022-09-02,147
2022-09-02,175
2022-09-02,40
2022-09-02,78
2022-09-02,58
2022-09-02,34
2022-09-02,58
2022-09-02,13
2022-09-02,44
2022-09-02,105
2022-09-02,96
2022-09-02,28
2022-09-02,116
2022-09-02,106
2022-09-02,62
2022-09-02,12
2022-09-02,76
2022-09-02,39
2022-09-02,37
2022-09-02,20
2022-09-02,38
2022-09-02,68
2022-09-02,43
2022-09-02,71
2022-09-02,57
2022-09-02,40
2022-09-02,35
2022-09-02,69
2022-09-02,18
2022-09-02,24
2022-09-02,62
2022-09-02,25
2022-09-02,45
2022-09-02,83
2022-09-02,48
2022-09-02,22
2022-09-02,26
2022-09-02,105
2022-09-02,22
2022-09-02,91
2022-09-02,68
2022-09-02,104
2022-09-02,83
2022-09-02,35
2022-09-02,21
2022-09-02,5
2022-09-02,183
2022-09-02,24
2022-09-02,66
2022-09-02,95
2022-09-02,26
2022-09-02,33
2022-09-02,69
2022-09-02,25
2022-09-02,41
2022-09-02,27
2022-09-02,83
2022-09-02,54
2022-09-02,66
2022-09-02,73
2022-09-02,80
2022-09-02,17
2022-09-02,39
2022-09-02,57
2022-09-02,84
2022-09-02,138
2022-09-02,38
2022-09-02,38
2022-09-02,104
2022-09-02,30
2022-09-02,137
2022-09-02,82
2022-09-02,80
2022-09-02,65
2022-09-02,109
2022-09-02,101
2022-09-02,30
2022-09-02,8
2022-09-02,124
2022-09-02,77
2022-09-03,14
2022-09-03,65
2022-09-03,36
2022-09-03,75
2022-09-03,59
2022-09-03,76
2022-09-03,59
2022-09-03,20
2022-09-03,109
2022-09-03,141
2022-09-03,32
2022-09-03,37
2022-09-03,17
2022-09-03,12
2022-09-03,109
2022-09-03,47
2022-09-03,92
2022-09-03,10
2022-09-03,22
2022-09-03,18
2022-09-03,15
2022-09-03,95
2022-09-03,19
2022-09-03,2
2022-09-03,91
2022-09-03,38
2022-09-03,119
2022-09-03,146
2022-09-03,79
2022-09-03,30
2022-09-03,19
2022-09-03,69
2022-09-03,50
2022-09-03,19
2022-09-03,12
2022-09-03,68
2022-09-03,86
2022-09-03,59
2022-09-03,18
2022-09-03,151
2022-09-03,13
2022-09-03,53
2022-09-03,22
2022-09-03,139
2022-09-03,1
2022-09-03,73
2022-09-03,53
2022-09-03,39
2022-09-03,13
2022-09-03,52
2022-09-03,5
2022-09-03,9
2022-09-03,1
2022-09-03,76
2022-09-03,24
2022-09-03,79
2022-09-03,40
2022-09-03,10
2022-09-03,163
2022-09-03,93
2022-09-03,159
2022-09-03,171
2022-09-03,33
2022-09-03,78
2022-09-03,49
2022-09-03,50
2022-09-03,59
2022-09-03,19
2022-09-03,50
2022-09-03,112
2022-09-03,91
2022-09-03,31
2022-09-03,130
2022-09-03,105
2022-09-03,65
2022-09-03,43
2022-09-03,76
2022-09-03,29
2022-09-03,5
2022-09-03,27
2022-09-03,31
2022-09-03,93
2022-09-03,29
2022-09-03,57
2022-09-03,57
2022-09-03,38
2022-09-03,27
2022-09-03,70
2022-09-03,14
2022-09-03,26
2022-09-03,63
2022-09-03,27
2022-09-03,56
2022-09-03,80
2022-09-03,58
2022-09-03,17
2022-09-03,32
2022-09-03,105
2022-09-03,20
2022-09-03,91
2022-09-03,61
2022-09-03,118
2022-09-03,83
2022-09-03,37
2022-09-03,28
2022-09-03,2
2022-09-03,183
2022-09-03,26
2022-09-03,56
2022-09-03,128
2022-09-03,26
2022-09-03,33
2022-09-03,77
2022-09-03,17
2022-09-03,42
2022-09-03,29
2022-09-03,83
2022-09-03,50
2022-09-03,51
2022-09-03,46
2022-09-03,155
2022-09-03,14
2022-09-03,34
2022-09-03,59
2022-09-03,77
2022-09-03,119
2022-09-03,74
2022-09-03,25
2022-09-03,220
2022-09-03,30
2022-09-03,110
2022-09-03,56
2022-09-03,90
2022-09-03,68
2022-09-03,145
2022-09-03,117
2022-09-03,25
2022-09-03,35
2022-09-03,123
2022-09-03,127
2022-09-04,17
2022-09-04,65
2022-09-04,26
2022-09-04,71
2022-09-04,34
2022-09-04,75
2022-09-04,45
2022-09-04,22
2022-09-04,55
2022-09-04,141
2022-09-04,64
2022-09-04,22
2022-09-04,8
2022-09-04,3
2022-09-04,90
2022-09-04,55
2022-09-04,77
2022-09-04,10
2022-09-04,27
2022-09-04,18
2022-09-04,15
2022-09-04,119
2022-09-04,32
2022-09-04,1
2022-09-04,94
2022-09-04,57
2022-09-04,117
2022-09-04,160
2022-09-04,64
2022-09-04,15
2022-09-04,25
2022-09-04,66
2022-09-04,66
2022-09-04,20
2022-09-04,17
2022-09-04,76
2022-09-04,86
2022-09-04,63
2022-09-04,15
2022-09-04,163
2022-09-04,18
2022-09-04,46
2022-09-04,20
2022-09-04,90
2022-09-04,30
2022-09-04,75
2022-09-04,50
2022-09-04,55
2022-09-04,30
2022-09-04,56
2022-09-04,13
2022-09-04,13
2022-09-04,2
2022-09-04,27
2022-09-04,23
2022-09-04,71
2022-09-04,46
2022-09-04,25
2022-09-04,173
2022-09-04,93
2022-09-04,139
2022-09-04,155
2022-09-04,22
2022-09-04,84
2022-09-04,55
2022-09-04,46
2022-09-04,58
2022-09-04,20
2022-09-04,36
2022-09-04,129
2022-09-04,91
2022-09-04,32
2022-09-04,132
2022-09-04,92
2022-09-04,63
2022-09-04,40
2022-09-04,76
2022-09-04,5
2022-09-04,33
2022-09-04,24
2022-09-04,35
2022-09-04,95
2022-09-04,36
2022-09-04,66
2022-09-04,61
2022-09-04,45
2022-09-04,23
2022-09-04,61
2022-09-04,20
2022-09-04,25
2022-09-04,55
2022-09-04,30
2022-09-04,33
2022-09-04,75
2022-09-04,64
2022-09-04,10
2022-09-04,30
2022-09-04,105
2022-09-04,23
2022-09-04,91
2022-09-04,55
2022-09-04,108
2022-09-04,83
2022-09-04,43
2022-09-04,27
2022-09-04,2
2022-09-04,183
2022-09-04,24
2022-09-04,67
2022-09-04,130
2022-09-04,36
2022-09-04,33
2022-09-04,65
2022-09-04,58
2022-09-04,45
2022-09-04,34
2022-09-04,83
2022-09-04,67
2022-09-04,58
2022-09-04,36
2022-09-04,21
2022-09-04,14
2022-09-04,42
2022-09-04,68
2022-09-04,85
2022-09-04,97
2022-09-04,53
2022-09-04,24
2022-09-04,100
2022-09-04,30
2022-09-04,100
2022-09-04,52
2022-09-04,89
2022-09-04,58
2022-09-04,117
2022-09-04,107
2022-09-04,42
2022-09-04,12
2022-09-04,91
2022-09-04,122
2022-09-05,24
2022-09-05,65
2022-09-05,34
2022-09-05,96
2022-09-05,42
2022-09-05,77
2022-09-05,45
2022-09-05,35
2022-09-05,25
2022-09-05,157
2022-09-05,141
2022-09-05,12
2022-09-05,31
2022-09-05,13
2022-09-05,4
2022-09-05,130
2022-09-05,65
2022-09-05,69
2022-09-05,10
2022-09-05,27
2022-09-05,25
2022-09-05,15
2022-09-05,60
2022-09-05,41
2022-09-05,1
2022-09-05,114
2022-09-05,55
2022-09-05,128
2022-09-05,161
2022-09-05,91
2022-09-05,52
2022-09-05,27
2022-09-05,83
2022-09-05,64
2022-09-05,19
2022-09-05,30
2022-09-05,103
2022-09-05,86
2022-09-05,57
2022-09-05,14
2022-09-05,189
2022-09-05,16
2022-09-05,58
2022-09-05,25
2022-09-05,156
2022-09-05,39
2022-09-05,43
2022-09-05,63
2022-09-05,57
2022-09-05,30
2022-09-05,41
2022-09-05,1
2022-09-05,12
2022-09-05,20
2022-09-05,43
2022-09-05,14
2022-09-05,87
2022-09-05,49
2022-09-05,9
2022-09-05,158
2022-09-05,93
2022-09-05,145
2022-09-05,151
2022-09-05,31
2022-09-05,70
2022-09-05,55
2022-09-05,50
2022-09-05,74
2022-09-05,13
2022-09-05,34
2022-09-05,103
2022-09-05,111
2022-09-05,34
2022-09-05,148
2022-09-05,83
2022-09-05,47
2022-09-05,13
2022-09-05,76
2022-09-05,53
2022-09-05,10
2022-09-05,22
2022-09-05,35
2022-09-05,114
2022-09-05,41
2022-09-05,87
2022-09-05,60
2022-09-05,45
2022-09-05,23
2022-09-05,66
2022-09-05,16
2022-09-05,23
2022-09-05,89
2022-09-05,50
2022-09-05,25
2022-09-05,83
2022-09-05,50
2022-09-05,30
2022-09-05,18
2022-09-05,105
2022-09-05,20
2022-09-05,91
2022-09-05,46
2022-09-05,106
2022-09-05,83
2022-09-05,45
2022-09-05,22
2022-09-05,10
2022-09-05,183
2022-09-05,21
2022-09-05,77
2022-09-05,106
2022-09-05,36
2022-09-05,33
2022-09-05,68
2022-09-05,50
2022-09-05,50
2022-09-05,48
2022-09-05,83
2022-09-05,59
2022-09-05,62
2022-09-05,30
2022-09-05,17
2022-09-05,16
2022-09-05,42
2022-09-05,67
2022-09-05,76
2022-09-05,121
2022-09-05,62
2022-09-05,11
2022-09-05,96
2022-09-05,30
2022-09-05,123
2022-09-05,71
2022-09-05,104
2022-09-05,53
2022-09-05,131
2022-09-05,113
2022-09-05,42
2022-09-05,41
2022-09-05,120
2022-09-05,130
2022-09-06,25
2022-09-06,65
2022-09-06,37
2022-09-06,115
2022-09-06,15
2022-09-06,151
2022-09-06,53
2022-09-06,47
2022-09-06,33
2022-09-06,132
2022-09-06,141
2022-09-06,31
2022-09-06,25
2022-09-06,10
2022-09-06,8
2022-09-06,53
2022-09-06,65
2022-09-06,83
2022-09-06,10
2022-09-06,31
2022-09-06,41
2022-09-06,15
2022-09-06,51
2022-09-06,16
2022-09-06,4
2022-09-06,91
2022-09-06,55
2022-09-06,114
2022-09-06,178
2022-09-06,96
2022-09-06,14
2022-09-06,28
2022-09-06,63
2022-09-06,65
2022-09-06,19
2022-09-06,13
2022-09-06,116
2022-09-06,86
2022-09-06,53
2022-09-06,20
2022-09-06,396
2022-09-06,19
2022-09-06,54
2022-09-06,17
2022-09-06,91
2022-09-06,23
2022-09-06,42
2022-09-06,60
2022-09-06,56
2022-09-06,29
2022-09-06,34
2022-09-06,1
2022-09-06,10
2022-09-06,1
2022-09-06,44
2022-09-06,14
2022-09-06,84
2022-09-06,48
2022-09-06,14
2022-09-06,188
2022-09-06,93
2022-09-06,148
2022-09-06,169
2022-09-06,39
2022-09-06,77
2022-09-06,62
2022-09-06,25
2022-09-06,60
2022-09-06,41
2022-09-06,36
2022-09-06,90
2022-09-06,133
2022-09-06,26
2022-09-06,161
2022-09-06,92
2022-09-06,88
2022-09-06,8
2022-09-06,76
2022-09-06,52
2022-09-06,23
2022-09-06,23
2022-09-06,38
2022-09-06,95
2022-09-06,40
2022-09-06,108
2022-09-06,68
2022-09-06,24
2022-09-06,23
2022-09-06,70
2022-09-06,24
2022-09-06,25
2022-09-06,75
2022-09-06,47
2022-09-06,38
2022-09-06,73
2022-09-06,50
2022-09-06,28
2022-09-06,54
2022-09-06,105
2022-09-06,23
2022-09-06,91
2022-09-06,47
2022-09-06,130
2022-09-06,83
2022-09-06,42
2022-09-06,28
2022-09-06,2
2022-09-06,183
2022-09-06,21
2022-09-06,73
2022-09-06,109
2022-09-06,46
2022-09-06,33
2022-09-06,60
2022-09-06,49
2022-09-06,50
2022-09-06,42
2022-09-06,83
2022-09-06,73
2022-09-06,58
2022-09-06,45
2022-09-06,61
2022-09-06,19
2022-09-06,31
2022-09-06,73
2022-09-06,69
2022-09-06,133
2022-09-06,53
2022-09-06,15
2022-09-06,83
2022-09-06,30
2022-09-06,122
2022-09-06,85
2022-09-06,108
2022-09-06,44
2022-09-06,127
2022-09-06,108
2022-09-06,46
2022-09-06,17
2022-09-06,129
2022-09-06,156
2022-09-07,35
2022-09-07,65
2022-09-07,15
2022-09-07,127
2022-09-07,35
2022-09-07,72
2022-09-07,36
2022-09-07,41
2022-09-07,34
2022-09-07,129
2022-09-07,141
2022-09-07,22
2022-09-07,36
2022-09-07,16
2022-09-07,3
2022-09-07,97
2022-09-07,60
2022-09-07,75
2022-09-07,10
2022-09-07,31
2022-09-07,40
2022-09-07,15
2022-09-07,66
2022-09-07,11
2022-09-07,1
2022-09-07,111
2022-09-07,80
2022-09-07,83
2022-09-07,172
2022-09-07,94
2022-09-07,34
2022-09-07,26
2022-09-07,51
2022-09-07,91
2022-09-07,21
2022-09-07,15
2022-09-07,67
2022-09-07,86
2022-09-07,53
2022-09-07,18
2022-09-07,161
2022-09-07,17
2022-09-07,56
2022-09-07,17
2022-09-07,160
2022-09-07,1
2022-09-07,48
2022-09-07,66
2022-09-07,45
2022-09-07,31
2022-09-07,41
2022-09-07,15
2022-09-07,28
2022-09-07,3
2022-09-07,48
2022-09-07,46
2022-09-07,56
2022-09-07,63
2022-09-07,16
2022-09-07,239
2022-09-07,93
2022-09-07,146
2022-09-07,182
2022-09-07,36
2022-09-07,72
2022-09-07,64
2022-09-07,53
2022-09-07,66
2022-09-07,45
2022-09-07,35
2022-09-07,80
2022-09-07,154
2022-09-07,45
2022-09-07,127
2022-09-07,103
2022-09-07,117
2022-09-07,8
2022-09-07,76
2022-09-07,49
2022-09-07,33
2022-09-07,22
2022-09-07,26
2022-09-07,63
2022-09-07,42
2022-09-07,56
2022-09-07,60
2022-09-07,34
2022-09-07,22
2022-09-07,72
2022-09-07,21
2022-09-07,25
2022-09-07,75
2022-09-07,45
2022-09-07,52
2022-09-07,94
2022-09-07,44
2022-09-07,24
2022-09-07,64
2022-09-07,105
2022-09-07,16
2022-09-07,91
2022-09-07,46
2022-09-07,92
2022-09-07,83
2022-09-07,49
2022-09-07,23
2022-09-07,16
2022-09-07,183
2022-09-07,23
2022-09-07,71
2022-09-07,98
2022-09-07,46
2022-09-07,33
2022-09-07,52
2022-09-07,51
2022-09-07,58
2022-09-07,45
2022-09-07,83
2022-09-07,110
2022-09-07,63
2022-09-07,40
2022-09-07,55
2022-09-07,18
2022-09-07,37
2022-09-07,67
2022-09-07,92
2022-09-07,149
2022-09-07,23
2022-09-07,31
2022-09-07,78
2022-09-07,89
2022-09-07,83
2022-09-07,83
2022-09-07,50
2022-09-07,133
2022-09-07,67
2022-09-07,53
2022-09-07,103
2022-09-07,132
2022-09-08,40
2022-09-08,65
2022-09-08,16
2022-09-08,143
2022-09-08,45
2022-09-08,63
2022-09-08,39
2022-09-08,15
2022-09-08,44
2022-09-08,134
2022-09-08,141
2022-09-08,17
2022-09-08,21
2022-09-08,9
2022-09-08,15
2022-09-08,119
2022-09-08,64
2022-09-08,84
2022-09-08,11
2022-09-08,34
2022-09-08,26
2022-09-08,15
2022-09-08,54
2022-09-08,46
2022-09-08,1
2022-09-08,70
2022-09-08,76
2022-09-08,80
2022-09-08,166
2022-09-08,83
2022-09-08,51
2022-09-08,26
2022-09-08,55
2022-09-08,79
2022-09-08,25
2022-09-08,23
2022-09-08,96
2022-09-08,86
2022-09-08,61
2022-09-08,19
2022-09-08,222
2022-09-08,20
2022-09-08,43
2022-09-08,15
2022-09-08,62
2022-09-08,14
2022-09-08,39
2022-09-08,77
2022-09-08,43
2022-09-08,25
2022-09-08,39
2022-09-08,10
2022-09-08,10
2022-09-08,1
2022-09-08,78
2022-09-08,60
2022-09-08,59
2022-09-08,60
2022-09-08,9
2022-09-08,175
2022-09-08,93
2022-09-08,149
2022-09-08,156
2022-09-08,37
2022-09-08,72
2022-09-08,70
2022-09-08,38
2022-09-08,71
2022-09-08,58
2022-09-08,30
2022-09-08,125
2022-09-08,115
2022-09-08,35
2022-09-08,92
2022-09-08,114
2022-09-08,62
2022-09-08,6
2022-09-08,76
2022-09-08,9
2022-09-08,33
2022-09-08,16
2022-09-08,21
2022-09-08,70
2022-09-08,49
2022-09-08,87
2022-09-08,65
2022-09-08,29
2022-09-08,16
2022-09-08,83
2022-09-08,21
2022-09-08,25
2022-09-08,56
2022-09-08,46
2022-09-08,47
2022-09-08,112
2022-09-08,33
2022-09-08,20
2022-09-08,51
2022-09-08,105
2022-09-08,19
2022-09-08,91
2022-09-08,54
2022-09-08,68
2022-09-08,83
2022-09-08,64
2022-09-08,18
2022-09-08,6
2022-09-08,183
2022-09-08,23
2022-09-08,72
2022-09-08,72
2022-09-08,42
2022-09-08,33
2022-09-08,56
2022-09-08,60
2022-09-08,77
2022-09-08,37
2022-09-08,83
2022-09-08,102
2022-09-08,57
2022-09-08,43
2022-09-08,93
2022-09-08,23
2022-09-08,34
2022-09-08,80
2022-09-08,78
2022-09-08,107
2022-09-08,24
2022-09-08,29
2022-09-08,91
2022-09-08,101
2022-09-08,71
2022-09-08,86
2022-09-08,47
2022-09-08,146
2022-09-08,64
2022-09-08,55
2022-09-08,54
2022-09-08,130
2022-09-09,22
2022-09-09,65
2022-09-09,37
2022-09-09,98
2022-09-09,25
2022-09-09,64
2022-09-09,40
2022-09-09,17
2022-09-09,41
2022-09-09,137
2022-09-09,141
2022-09-09,24
2022-09-09,21
2022-09-09,5
2022-09-09,10
2022-09-09,121
2022-09-09,46
2022-09-09,110
2022-09-09,10
2022-09-09,32
2022-09-09,32
2022-09-09,15
2022-09-09,65
2022-09-09,54
2022-09-09,21
2022-09-09,69
2022-09-09,50
2022-09-09,86
2022-09-09,176
2022-09-09,88
2022-09-09,42
2022-09-09,23
2022-09-09,51
2022-09-09,36
2022-09-09,22
2022-09-09,48
2022-09-09,108
2022-09-09,86
2022-09-09,59
2022-09-09,21
2022-09-09,218
2022-09-09,23
2022-09-09,43
2022-09-09,18
2022-09-09,103
2022-09-09,4
2022-09-09,44
2022-09-09,51
2022-09-09,57
2022-09-09,23
2022-09-09,50
2022-09-09,12
2022-09-09,19
2022-09-09,1
2022-09-09,60
2022-09-09,39
2022-09-09,87
2022-09-09,44
2022-09-09,10
2022-09-09,176
2022-09-09,93
2022-09-09,139
2022-09-09,139
2022-09-09,24
2022-09-09,71
2022-09-09,61
2022-09-09,57
2022-09-09,68
2022-09-09,59
2022-09-09,35
2022-09-09,122
2022-09-09,111
2022-09-09,38
2022-09-09,97
2022-09-09,110
2022-09-09,45
2022-09-09,14
2022-09-09,76
2022-09-09,30
2022-09-09,27
2022-09-09,20
2022-09-09,22
2022-09-09,79
2022-09-09,55
2022-09-09,109
2022-09-09,63
2022-09-09,43
2022-09-09,50
2022-09-09,103
2022-09-09,27
2022-09-09,25
2022-09-09,91
2022-09-09,29
2022-09-09,25
2022-09-09,63
2022-09-09,26
2022-09-09,20
2022-09-09,30
2022-09-09,105
2022-09-09,20
2022-09-09,91
2022-09-09,48
2022-09-09,88
2022-09-09,83
2022-09-09,70
2022-09-09,22
2022-09-09,8
2022-09-09,183
2022-09-09,23
2022-09-09,89
2022-09-09,141
2022-09-09,36
2022-09-09,33
2022-09-09,49
2022-09-09,49
2022-09-09,41
2022-09-09,24
2022-09-09,83
2022-09-09,80
2022-09-09,68
2022-09-09,51
2022-09-09,61
2022-09-09,27
2022-09-09,30
2022-09-09,107
2022-09-09,78
2022-09-09,114
2022-09-09,38
2022-09-09,25
2022-09-09,79
2022-09-09,118
2022-09-09,73
2022-09-09,85
2022-09-09,54
2022-09-09,158
2022-09-09,77
2022-09-09,65
2022-09-09,104
2022-09-09,115
2022-09-10,18
2022-09-10,65
2022-09-10,15
2022-09-10,91
2022-09-10,21
2022-09-10,97
2022-09-10,34
2022-09-10,11
2022-09-10,50
2022-09-10,156
2022-09-10,141
2022-09-10,31
2022-09-10,28
2022-09-10,10
2022-09-10,12
2022-09-10,116
2022-09-10,67
2022-09-10,107
2022-09-10,10
2022-09-10,36
2022-09-10,47
2022-09-10,15
2022-09-10,69
2022-09-10,28
2022-09-10,3
2022-09-10,94
2022-09-10,50
2022-09-10,98
2022-09-10,161
2022-09-10,68
2022-09-10,38
2022-09-10,18
2022-09-10,51
2022-09-10,34
2022-09-10,18
2022-09-10,22
2022-09-10,92
2022-09-10,86
2022-09-10,46
2022-09-10,20
2022-09-10,169
2022-09-10,25
2022-09-10,42
2022-09-10,17
2022-09-10,88
2022-09-10,45
2022-09-10,38
2022-09-10,46
2022-09-10,48
2022-09-10,21
2022-09-10,49
2022-09-10,5
2022-09-10,14
2022-09-10,20
2022-09-10,68
2022-09-10,38
2022-09-10,112
2022-09-10,36
2022-09-10,7
2022-09-10,163
2022-09-10,93
2022-09-10,141
2022-09-10,104
2022-09-10,29
2022-09-10,65
2022-09-10,53
2022-09-10,63
2022-09-10,71
2022-09-10,29
2022-09-10,32
2022-09-10,116
2022-09-10,100
2022-09-10,38
2022-09-10,80
2022-09-10,121
2022-09-10,20
2022-09-10,61
2022-09-10,76
2022-09-10,26
2022-09-10,22
2022-09-10,23
2022-09-10,23
2022-09-10,93
2022-09-10,43
2022-09-10,79
2022-09-10,68
2022-09-10,46
2022-09-10,19
2022-09-10,94
2022-09-10,20
2022-09-10,25
2022-09-10,65
2022-09-10,27
2022-09-10,43
2022-09-10,97
2022-09-10,37
2022-09-10,50
2022-09-10,32
2022-09-10,105
2022-09-10,24
2022-09-10,91
2022-09-10,45
2022-09-10,93
2022-09-10,83
2022-09-10,57
2022-09-10,24
2022-09-10,2
2022-09-10,183
2022-09-10,24
2022-09-10,78
2022-09-10,138
2022-09-10,39
2022-09-10,33
2022-09-10,46
2022-09-10,49
2022-09-10,33
2022-09-10,25
2022-09-10,83
2022-09-10,69
2022-09-10,58
2022-09-10,45
2022-09-10,38
2022-09-10,26
2022-09-10,29
2022-09-10,83
2022-09-10,105
2022-09-10,84
2022-09-10,56
2022-09-10,31
2022-09-10,93
2022-09-10,96
2022-09-10,65
2022-09-10,92
2022-09-10,42
2022-09-10,134
2022-09-10,92
2022-09-10,30
2022-09-10,20
2022-09-10,64
2022-09-10,110
2022-09-11,9
2022-09-11,65
2022-09-11,21
2022-09-11,88
2022-09-11,31
2022-09-11,79
2022-09-11,42
2022-09-11,7
2022-09-11,46
2022-09-11,155
2022-09-11,141
2022-09-11,17
2022-09-11,46
2022-09-11,1
2022-09-11,15
2022-09-11,123
2022-09-11,58
2022-09-11,86
2022-09-11,10
2022-09-11,30
2022-09-11,40
2022-09-11,15
2022-09-11,163
2022-09-11,23
2022-09-11,6
2022-09-11,71
2022-09-11,38
2022-09-11,74
2022-09-11,167
2022-09-11,72
2022-09-11,25
2022-09-11,15
2022-09-11,69
2022-09-11,44
2022-09-11,15
2022-09-11,16
2022-09-11,62
2022-09-11,86
2022-09-11,30
2022-09-11,25
2022-09-11,186
2022-09-11,22
2022-09-11,47
2022-09-11,17
2022-09-11,91
2022-09-11,28
2022-09-11,47
2022-09-11,72
2022-09-11,61
2022-09-11,38
2022-09-11,39
2022-09-11,8
2022-09-11,14
2022-09-11,2
2022-09-11,45
2022-09-11,8
2022-09-11,106
2022-09-11,30
2022-09-11,8
2022-09-11,157
2022-09-11,93
2022-09-11,150
2022-09-11,134
2022-09-11,22
2022-09-11,74
2022-09-11,51
2022-09-11,53
2022-09-11,68
2022-09-11,13
2022-09-11,29
2022-09-11,92
2022-09-11,100
2022-09-11,39
2022-09-11,105
2022-09-11,85
2022-09-11,70
2022-09-11,12
2022-09-11,76
2022-09-11,41
2022-09-11,27
2022-09-11,15
2022-09-11,28
2022-09-11,107
2022-09-11,32
2022-09-11,77
2022-09-11,67
2022-09-11,36
2022-09-11,16
2022-09-11,76
2022-09-11,17
2022-09-11,25
2022-09-11,87
2022-09-11,27
2022-09-11,36
2022-09-11,305
2022-09-11,47
2022-09-11,40
2022-09-11,20
2022-09-11,105
2022-09-11,20
2022-09-11,91
2022-09-11,48
2022-09-11,126
2022-09-11,83
2022-09-11,37
2022-09-11,22
2022-09-11,4
2022-09-11,183
2022-09-11,23
2022-09-11,54
2022-09-11,141
2022-09-11,37
2022-09-11,33
2022-09-11,34
2022-09-11,42
2022-09-11,26
2022-09-11,21
2022-09-11,83
2022-09-11,78
2022-09-11,66
2022-09-11,59
2022-09-11,38
2022-09-11,29
2022-09-11,37
2022-09-11,59
2022-09-11,99
2022-09-11,104
2022-09-11,62
2022-09-11,26
2022-09-11,234
2022-09-11,72
2022-09-11,68
2022-09-11,89
2022-09-11,59
2022-09-11,163
2022-09-11,41
2022-09-11,25
2022-09-11,18
2022-09-11,99
2022-09-11,128
2022-09-12,11
2022-09-12,65
2022-09-12,15
2022-09-12,61
2022-09-12,64
2022-09-12,59
2022-09-12,44
2022-09-12,20
2022-09-12,43
2022-09-12,127
2022-09-12,141
2022-09-12,37
2022-09-12,24
2022-09-12,24
2022-09-12,31
2022-09-12,65
2022-09-12,57
2022-09-12,82
2022-09-12,10
2022-09-12,25
2022-09-12,100
2022-09-12,15
2022-09-12,120
2022-09-12,44
2022-09-12,73
2022-09-12,86
2022-09-12,53
2022-09-12,124
2022-09-12,184
2022-09-12,55
2022-09-12,23
2022-09-12,17
2022-09-12,57
2022-09-12,42
2022-09-12,18
2022-09-12,25
2022-09-12,78
2022-09-12,86
2022-09-12,61
2022-09-12,22
2022-09-12,160
2022-09-12,24
2022-09-12,52
2022-09-12,22
2022-09-12,92
2022-09-12,18
2022-09-12,63
2022-09-12,47
2022-09-12,143
2022-09-12,30
2022-09-12,32
2022-09-12,5
2022-09-12,24
2022-09-12,1
2022-09-12,58
2022-09-12,17
2022-09-12,112
2022-09-12,36
2022-09-12,16
2022-09-12,155
2022-09-12,93
2022-09-12,137
2022-09-12,142
2022-09-12,19
2022-09-12,72
2022-09-12,54
2022-09-12,61
2022-09-12,69
2022-09-12,12
2022-09-12,32
2022-09-12,119
2022-09-12,63
2022-09-12,39
2022-09-12,82
2022-09-12,65
2022-09-12,45
2022-09-12,15
2022-09-12,76
2022-09-12,26
2022-09-12,33
2022-09-12,12
2022-09-12,34
